85.0	3	6646.0
85.0	3	8164.0
85.0	4	10583.0
85.0	4	9284.0
85.0	4	5000.0
85.0	4	3094.0
85.0	4	8588.0
85.0	4	8581.0
85.0	7	9801.0
823.0	3	8164.0
823.0	3	7376.0
823.0	4	8838.0
1090.0	3	8164.0
1090.0	4	9786.0
1090.0	4	9714.0
1090.0	4	5352.0
1090.0	4	5000.0
1090.0	4	6053.0
1090.0	4	8860.0
1090.0	4	2631.0
1090.0	4	9392.0
1090.0	4	7796.0
1090.0	4	4498.0
1090.0	4	3736.0
1090.0	4	7009.0
1090.0	4	2452.0
1090.0	4	4900.0
1090.0	4	9284.0
1876.0	3	9270.0
2452.0	3	6761.0
2452.0	3	8164.0
2452.0	3	5268.0
2452.0	3	6634.0
2452.0	3	6646.0
2452.0	4	9786.0
2452.0	4	4101.0
2452.0	4	9284.0
2452.0	4	9714.0
2452.0	4	4900.0
2452.0	4	2631.0
3094.0	3	6646.0
3094.0	3	4900.0
3094.0	3	7009.0
3094.0	3	3696.0
3094.0	3	10583.0
3094.0	3	4706.0
3094.0	4	7562.0
3094.0	4	9284.0
3094.0	4	7009.0
3094.0	4	6646.0
4706.0	4	2700.0
5349.0	4	4066.0
5349.0	4	2700.0
6368.0	3	9270.0
6368.0	3	7009.0
6368.0	4	7356.0
6368.0	4	9270.0
6368.0	4	566.0
7114.0	3	8164.0
7114.0	3	85.0
7114.0	3	7888.0
7114.0	4	6368.0
7114.0	4	8581.0
7114.0	4	7356.0
7114.0	4	2700.0
7356.0	4	6646.0
7356.0	4	3094.0
7404.0	3	6646.0
7562.0	3	7009.0
7562.0	4	2700.0
7562.0	4	6421.0
7562.0	4	1246.0
7562.0	4	392.0
7562.0	4	8860.0
7897.0	3	9270.0
7897.0	3	5349.0
7897.0	3	85.0
7897.0	3	8164.0
7897.0	4	8117.0
7897.0	4	8581.0
7897.0	4	8838.0
7897.0	4	7888.0
8039.0	4	7356.0
8039.0	4	8838.0
8039.0	4	3094.0
8039.0	4	8588.0
8168.0	4	9179.0
8346.0	3	8164.0
8346.0	3	6646.0
8346.0	3	8082.0
8346.0	4	9270.0
8346.0	4	208.0
8346.0	7	7562.0
8838.0	3	8142.0
8838.0	3	8164.0
8838.0	3	8581.0
8838.0	4	7888.0
8838.0	4	7404.0
8838.0	4	3094.0
8860.0	3	9270.0
8860.0	3	7376.0
8860.0	4	2700.0
9270.0	3	85.0
10094.0	3	6646.0
152.0	4	3094.0
152.0	4	8581.0
152.0	4	7404.0
152.0	4	10583.0
454.0	3	8581.0
454.0	3	8164.0
454.0	3	9270.0
454.0	3	5349.0
454.0	4	7356.0
2418.0	4	3502.0
2418.0	4	566.0
2418.0	4	8346.0
2817.0	3	9270.0
2817.0	3	7376.0
2817.0	4	2700.0
3502.0	3	6646.0
3696.0	3	6761.0
3696.0	4	2700.0
4498.0	3	8164.0
4498.0	4	9234.0
4498.0	4	5268.0
4498.0	4	7009.0
5000.0	3	9270.0
5000.0	3	8164.0
5000.0	4	6646.0
5352.0	4	9179.0
5352.0	4	85.0
7522.0	3	85.0
7522.0	4	8860.0
7522.0	4	9179.0
7796.0	3	6646.0
7796.0	4	9786.0
7796.0	4	2700.0
7796.0	4	6053.0
7796.0	4	5000.0
7796.0	4	7009.0
8142.0	3	7009.0
8142.0	3	8588.0
8588.0	3	85.0
8588.0	3	8164.0
8588.0	3	6646.0
8588.0	3	7009.0
8588.0	4	8117.0
8588.0	4	7888.0
8588.0	4	6761.0
8588.0	4	2700.0
8631.0	3	373.0
9284.0	3	9270.0
9284.0	4	7562.0
9284.0	4	7404.0
9714.0	3	9270.0
9714.0	4	9284.0
9714.0	4	7009.0
9801.0	3	7009.0
9801.0	3	7888.0
9801.0	4	7356.0
105.0	3	7888.0
105.0	4	8838.0
208.0	3	8164.0
208.0	4	9179.0
223.0	4	5000.0
223.0	4	4900.0
223.0	4	7888.0
223.0	4	4706.0
223.0	4	9392.0
223.0	4	7522.0
223.0	4	8581.0
223.0	4	7796.0
223.0	4	6646.0
373.0	3	7009.0
373.0	3	9392.0
373.0	4	9392.0
2631.0	4	8581.0
2631.0	4	454.0
2631.0	4	9714.0
2631.0	4	3094.0
2631.0	4	4900.0
2631.0	4	2700.0
2631.0	4	223.0
2949.0	3	7009.0
3736.0	3	9270.0
3736.0	3	6646.0
3736.0	3	8164.0
3736.0	3	8082.0
3736.0	3	2418.0
3736.0	4	4900.0
3736.0	4	152.0
3736.0	4	7009.0
3736.0	4	4498.0
3736.0	4	2631.0
3736.0	4	2452.0
3736.0	4	9786.0
3736.0	4	6634.0
3736.0	4	5352.0
3736.0	4	9714.0
3736.0	4	9392.0
3736.0	4	6053.0
4900.0	3	9179.0
4900.0	3	1246.0
4900.0	3	3736.0
4900.0	4	9714.0
4900.0	4	9284.0
5356.0	3	8164.0
5356.0	3	7376.0
6053.0	4	9284.0
6053.0	4	9179.0
6634.0	4	8838.0
6761.0	3	9270.0
6761.0	4	2700.0
6950.0	3	8164.0
6950.0	3	8142.0
6950.0	3	5352.0
6955.0	4	7888.0
7009.0	3	8323.0
7376.0	3	6646.0
7376.0	3	8581.0
7376.0	4	7522.0
7376.0	4	454.0
7376.0	4	3502.0
7376.0	4	8838.0
7376.0	4	6950.0
7376.0	4	6761.0
7376.0	4	7796.0
7376.0	4	8581.0
7376.0	4	2700.0
7376.0	4	7114.0
7376.0	4	7888.0
7376.0	4	8588.0
7888.0	3	6646.0
7888.0	3	6634.0
7888.0	3	8164.0
7888.0	3	7376.0
8164.0	3	9270.0
8164.0	3	6646.0
8323.0	4	2700.0
8323.0	4	2418.0
8323.0	4	7888.0
8323.0	4	8838.0
8323.0	4	8117.0
8581.0	3	9270.0
8581.0	3	6646.0
8581.0	4	8323.0
8581.0	4	2418.0
8581.0	4	8860.0
8581.0	4	6368.0
8581.0	4	9270.0
8581.0	4	2700.0
8581.0	4	7888.0
8581.0	4	7796.0
8581.0	4	7356.0
8581.0	4	8346.0
8581.0	4	566.0
9392.0	3	3094.0
9392.0	3	8164.0
9392.0	4	6646.0
9392.0	4	8838.0
9392.0	4	3502.0
9392.0	4	7562.0
9392.0	4	9284.0
9392.0	4	3094.0
9392.0	4	208.0
9786.0	3	2418.0
9786.0	3	8164.0
9786.0	3	8346.0
9786.0	3	3696.0
9786.0	3	6646.0
12.0	18	8164.0
28.0	11	9392.0
61.0	2	9801.0
61.0	2	85.0
61.0	2	823.0
61.0	2	8117.0
61.0	2	1876.0
61.0	2	6634.0
61.0	2	10520.0
61.0	2	208.0
61.0	2	4706.0
61.0	2	7522.0
61.0	2	1090.0
61.0	2	5268.0
61.0	2	4498.0
61.0	2	6368.0
61.0	2	9714.0
61.0	2	8588.0
61.0	2	4900.0
61.0	2	7356.0
61.0	2	223.0
61.0	2	8860.0
61.0	2	6950.0
61.0	2	7114.0
61.0	2	2000.0
61.0	2	7009.0
61.0	2	8581.0
61.0	2	1246.0
61.0	2	7897.0
61.0	2	5000.0
61.0	2	7404.0
61.0	2	392.0
61.0	2	8039.0
61.0	2	9270.0
61.0	2	3055.0
61.0	2	8631.0
61.0	2	5356.0
61.0	2	3094.0
61.0	2	2418.0
61.0	2	5203.0
61.0	2	8142.0
61.0	2	9392.0
61.0	2	454.0
61.0	2	566.0
61.0	2	8323.0
61.0	2	152.0
85.0	1	7624.0
85.0	1	9374.0
85.0	1	4596.0
85.0	1	5171.0
85.0	1	526.0
85.0	1	6508.0
85.0	1	9819.0
85.0	1	4122.0
85.0	1	7491.0
85.0	1	1184.0
85.0	1	4958.0
85.0	1	5408.0
85.0	1	8318.0
85.0	1	7928.0
85.0	1	6720.0
85.0	1	2095.0
85.0	1	1565.0
85.0	1	3956.0
85.0	1	9829.0
85.0	1	438.0
85.0	1	553.0
85.0	1	10314.0
85.0	1	8470.0
85.0	1	1766.0
85.0	1	9518.0
85.0	1	6007.0
85.0	1	5544.0
85.0	1	8768.0
85.0	1	1065.0
85.0	1	365.0
85.0	1	5215.0
85.0	1	5732.0
85.0	1	6184.0
85.0	1	10221.0
85.0	1	471.0
85.0	1	2090.0
85.0	1	7619.0
85.0	1	3167.0
85.0	1	7357.0
85.0	1	3762.0
85.0	1	3694.0
85.0	1	662.0
85.0	1	10805.0
85.0	1	7467.0
85.0	1	1710.0
85.0	1	7694.0
85.0	1	9039.0
85.0	1	8818.0
85.0	1	6276.0
85.0	1	10845.0
85.0	1	1202.0
85.0	1	10609.0
85.0	1	5421.0
85.0	1	1161.0
85.0	1	9740.0
85.0	1	480.0
85.0	1	6989.0
85.0	1	5269.0
85.0	1	9978.0
85.0	1	5135.0
85.0	1	218.0
85.0	1	4464.0
85.0	1	463.0
85.0	1	4783.0
85.0	1	3351.0
85.0	1	997.0
85.0	1	1915.0
85.0	1	7072.0
85.0	1	10776.0
85.0	1	6527.0
85.0	1	5060.0
85.0	1	6378.0
85.0	1	3813.0
85.0	1	2398.0
85.0	1	8512.0
85.0	1	5730.0
85.0	1	8969.0
85.0	1	4227.0
85.0	1	5943.0
85.0	1	8104.0
85.0	1	432.0
85.0	1	849.0
85.0	1	7663.0
85.0	1	8299.0
85.0	1	6564.0
85.0	1	7071.0
85.0	1	9954.0
85.0	1	930.0
85.0	1	2341.0
85.0	1	3815.0
85.0	1	10037.0
85.0	1	5790.0
85.0	1	7955.0
85.0	1	1009.0
85.0	1	5136.0
85.0	1	10114.0
85.0	1	5179.0
85.0	1	5744.0
85.0	1	6579.0
85.0	1	9853.0
85.0	1	1790.0
85.0	1	19.0
85.0	1	2760.0
85.0	1	9203.0
85.0	1	1504.0
85.0	1	2586.0
85.0	1	5254.0
85.0	1	3429.0
85.0	1	2265.0
85.0	1	6311.0
85.0	1	1812.0
85.0	1	10546.0
85.0	1	4520.0
85.0	1	10544.0
85.0	1	4948.0
85.0	1	3555.0
85.0	1	1474.0
85.0	1	8900.0
85.0	1	8222.0
85.0	1	9914.0
85.0	1	7502.0
85.0	1	6723.0
85.0	1	3067.0
85.0	1	10704.0
85.0	1	1850.0
85.0	1	9430.0
85.0	1	9513.0
85.0	1	5430.0
85.0	1	499.0
85.0	1	10284.0
85.0	1	1024.0
85.0	0	3842.0
85.0	0	5474.0
85.0	0	3456.0
85.0	0	1518.0
85.0	0	491.0
85.0	0	7477.0
85.0	0	4623.0
85.0	0	2934.0
85.0	0	6707.0
85.0	0	8101.0
85.0	0	3205.0
85.0	0	4728.0
85.0	0	5843.0
85.0	0	8864.0
85.0	0	1635.0
85.0	6	6016.0
85.0	6	493.0
85.0	6	2412.0
85.0	6	172.0
85.0	6	6713.0
85.0	6	2455.0
